Invoice_ID,Date,Month,Year,Order_Channel,Product_Name,Product_Category,Unit_Price,Quantity_Sold,Total_Sales,Discount (%),Net_Revenue,Profit_Margin (%),Customer_ID,Customer_Type,Customer_Location,Stock_Availability,Delivery_Status,Delivery_Time (Days),Return_Status
95bca0f7,2024-11-20,11,2024,Distributor,Fevicol MR,Adhesive,79,18,1422,11.13,1263.7314,13.81,f4527b,Retailer,Hyderabad,Available,Delivered,9.0,Returned
cfc7ccd8,2023-02-13,2,2023,Online,Fevicol MR,Adhesive,53,32,1696,5.78,1597.9712,24.95,f5a6c1,Industrial Buyer,Bangalore,Out of Stock,Delivered,5.0,Returned
ed347784,2023-10-25,10,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,99,2,198,9.87,178.4574,23.56,0353bf,Industrial Buyer,Hyderabad,Available,Delivered,2.0,Not Returned
288e2bbb,2024-06-15,6,2024,Online,Fevicol HeatX,Heat-Resistant,513,24,12312,12.5,10773.0,29.54,e33289,Wholesaler,Kolkata,Out of Stock,Pending,,Not Returned
41d559d0,2024-12-03,12,2024,Retail Store,Fevicol Marine,Industrial Glue,391,22,8602,0.61,8549.5278,26.71,6fbf42,Retailer,Chennai,Out of Stock,Cancelled,,Returned
0f114054,2024-09-12,9,2024,Online,Fevicol FastGrip,Quick Adhesive,130,37,4810,13.11,4179.409,14.16,2d6ca7,Wholesaler,Hyderabad,Available,Cancelled,,Not Returned
b846b38c,2025-01-13,1,2025,Retail Store,Fevicol Marine,Industrial Glue,306,48,14688,3.26,14209.1712,15.33,4a6436,Retailer,Hyderabad,Out of Stock,Cancelled,,Not Returned
be94bf4e,2025-01-27,1,2025,Retail Store,Fevicol SH,Adhesive,132,18,2376,1.34,2344.1616,27.62,ba5ae6,Wholesaler,Delhi,Out of Stock,Cancelled,,Returned
66095e9c,2024-08-23,8,2024,Distributor,Fevicol HeatX,Heat-Resistant,252,37,9324,0.45,9282.042,28.74,03a2b2,Retailer,Mumbai,Out of Stock,Delivered,7.0,Returned
0667d94d,2024-11-02,11,2024,Online,Fevicol SH,Adhesive,82,34,2788,4.78,2654.7336,24.57,189637,Industrial Buyer,Chennai,Out of Stock,Pending,,Not Returned
89050d6f,2024-07-12,7,2024,Online,Fevicol HeatX,Heat-Resistant,517,39,20163,3.92,19372.6104,10.51,d5c4c6,Industrial Buyer,Kolkata,Available,Delivered,3.0,Not Returned
795e093d,2023-03-12,3,2023,Online,Fevicol FastGrip,Quick Adhesive,145,39,5655,2.36,5521.542,11.0,ab7e74,Direct Consumer,Ahmedabad,Out of Stock,Cancelled,,Returned
a9979a96,2023-04-04,4,2023,Retail Store,Fevicol HeatX,Heat-Resistant,567,16,9072,12.77,7913.5056,14.73,2d48ab,Retailer,Mumbai,Out of Stock,Pending,,Returned
676ba179,2024-05-07,5,2024,Retail Store,Fevicol HeatX,Heat-Resistant,571,37,21127,6.4,19774.872,23.92,6d0a3b,Retailer,Kolkata,Out of Stock,Pending,,Returned
ea68fac3,2023-06-10,6,2023,Distributor,Fevicol FastGrip,Quick Adhesive,105,10,1050,10.74,937.23,12.06,b83a27,Wholesaler,Kolkata,Out of Stock,Cancelled,,Returned
dc87f41d,2024-08-20,8,2024,Retail Store,Fevicol MR,Adhesive,87,29,2523,12.72,2202.0744,10.29,e96710,Wholesaler,Hyderabad,Out of Stock,Pending,,Not Returned
968bcab3,2023-09-10,9,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,109,6,654,4.86,622.2156,27.28,e349e1,Wholesaler,Kolkata,Out of Stock,Cancelled,,Returned
a6cfaf98,2024-06-30,6,2024,Online,Fevicol HeatX,Heat-Resistant,245,42,10290,5.56,9717.876,11.37,b3d869,Industrial Buyer,Mumbai,Available,Pending,,Returned
0b980379,2023-03-17,3,2023,Distributor,Fevicol MR,Adhesive,51,48,2448,2.8,2379.456,14.29,925ac5,Retailer,Bangalore,Available,Pending,,Not Returned
92c90b8b,2023-11-23,11,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,108,38,4104,8.11,3771.1656000000003,15.5,0cf546,Industrial Buyer,Hyderabad,Available,Pending,,Not Returned
0ea7b9ee,2024-08-21,8,2024,Retail Store,Fevicol Marine,Industrial Glue,414,7,2898,1.99,2840.3298,24.6,df4ea0,Retailer,Mumbai,Out of Stock,Pending,,Returned
8474664c,2024-02-17,2,2024,Distributor,Fevicol SH,Adhesive,190,21,3990,13.8,3439.38,27.84,e1c175,Direct Consumer,Kolkata,Out of Stock,Delivered,9.0,Returned
dd7c0715,2023-11-25,11,2023,Online,Fevicol SH,Adhesive,145,43,6235,2.9,6054.185,29.9,ebf807,Industrial Buyer,Delhi,Out of Stock,Pending,,Not Returned
452a23bb,2024-10-17,10,2024,Distributor,Fevicol SH,Adhesive,116,37,4292,2.64,4178.6912,16.69,af3b23,Direct Consumer,Kolkata,Available,Delivered,3.0,Returned
fb0373af,2025-01-21,1,2025,Distributor,Fevicol FastGrip,Quick Adhesive,127,25,3175,14.85,2703.5125,18.72,2f47b0,Direct Consumer,Delhi,Out of Stock,Pending,,Not Returned
9487cee4,2024-06-19,6,2024,Distributor,Fevicol MR,Adhesive,59,27,1593,12.15,1399.4505,13.99,c7a9d9,Retailer,Kolkata,Out of Stock,Pending,,Returned
9f2e6a53,2023-11-06,11,2023,Online,Fevicol Marine,Industrial Glue,460,25,11500,2.47,11215.95,24.8,06ad31,Wholesaler,Ahmedabad,Out of Stock,Delivered,5.0,Returned
1e466b1c,2024-11-21,11,2024,Distributor,Fevicol MR,Adhesive,86,20,1720,9.5,1556.6,21.97,c47120,Wholesaler,Kolkata,Available,Delivered,7.0,Returned
da74e87a,2024-10-09,10,2024,Distributor,Fevicol SH,Adhesive,111,23,2553,3.33,2467.9851,25.32,074f60,Direct Consumer,Bangalore,Out of Stock,Cancelled,,Returned
a90d36fd,2024-09-19,9,2024,Online,Fevicol MR,Adhesive,88,42,3696,14.86,3146.7744000000002,14.79,056835,Direct Consumer,Delhi,Out of Stock,Pending,,Not Returned
3750b400,2023-06-08,6,2023,Retail Store,Fevicol Marine,Industrial Glue,384,17,6528,1.04,6460.1088,26.26,2f5ea3,Retailer,Mumbai,Available,Pending,,Returned
bc8f520c,2024-06-27,6,2024,Online,Fevicol SH,Adhesive,173,23,3979,9.58,3597.8118,27.93,4f6847,Industrial Buyer,Delhi,Available,Cancelled,,Returned
54e8b62d,2023-03-07,3,2023,Distributor,Fevicol SH,Adhesive,104,12,1248,0.91,1236.6432,20.85,58e204,Direct Consumer,Chennai,Out of Stock,Cancelled,,Not Returned
0b34d00d,2024-08-12,8,2024,Distributor,Fevicol FastGrip,Quick Adhesive,114,32,3648,8.19,3349.2288,13.94,adf3c4,Direct Consumer,Bangalore,Out of Stock,Cancelled,,Returned
5e7b61f7,2024-02-05,2,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,89,38,3382,13.41,2928.4737999999998,22.68,d71f4e,Retailer,Bangalore,Out of Stock,Cancelled,,Not Returned
34e34cce,2024-05-24,5,2024,Distributor,Fevicol SH,Adhesive,179,5,895,14.0,769.7,22.42,7346c5,Direct Consumer,Delhi,Out of Stock,Delivered,3.0,Returned
b416b122,2024-01-24,1,2024,Distributor,Fevicol FastGrip,Quick Adhesive,118,42,4956,9.56,4482.2064,28.33,2b38c3,Retailer,Ahmedabad,Out of Stock,Delivered,8.0,Not Returned
e00ab37d,2023-03-03,3,2023,Online,Fevicol Marine,Industrial Glue,434,43,18662,9.45,16898.441,21.2,b42285,Direct Consumer,Mumbai,Available,Cancelled,,Returned
55fc36ab,2024-07-23,7,2024,Distributor,Fevicol SH,Adhesive,180,38,6840,11.22,6072.552,26.25,3eb776,Industrial Buyer,Kolkata,Available,Pending,,Returned
13466aad,2024-04-14,4,2024,Retail Store,Fevicol Marine,Industrial Glue,389,16,6224,9.59,5627.1184,13.01,4ae648,Industrial Buyer,Delhi,Out of Stock,Cancelled,,Returned
041fa1df,2023-08-11,8,2023,Distributor,Fevicol Marine,Industrial Glue,376,48,18048,14.37,15454.502400000001,25.51,695c9f,Wholesaler,Ahmedabad,Available,Pending,,Returned
c08e004b,2023-11-20,11,2023,Retail Store,Fevicol MR,Adhesive,94,22,2068,1.19,2043.3908,25.77,ef9571,Wholesaler,Chennai,Out of Stock,Pending,,Returned
98a84dcc,2024-06-26,6,2024,Retail Store,Fevicol SH,Adhesive,106,36,3816,10.45,3417.228,22.05,7204fd,Direct Consumer,Hyderabad,Out of Stock,Pending,,Not Returned
a23160e2,2024-10-16,10,2024,Retail Store,Fevicol SH,Adhesive,198,45,8910,3.16,8628.444,16.09,15e0b3,Retailer,Mumbai,Out of Stock,Cancelled,,Returned
71865035,2023-04-05,4,2023,Distributor,Fevicol MR,Adhesive,94,20,1880,14.89,1600.068,24.64,d42d85,Wholesaler,Ahmedabad,Available,Cancelled,,Not Returned
9c32b22d,2024-10-07,10,2024,Online,Fevicol SH,Adhesive,130,11,1430,12.77,1247.389,23.27,bfac92,Industrial Buyer,Bangalore,Available,Cancelled,,Not Returned
e04cfb79,2023-06-14,6,2023,Distributor,Fevicol MR,Adhesive,72,46,3312,3.88,3183.4944,26.2,ea5c54,Industrial Buyer,Ahmedabad,Out of Stock,Delivered,7.0,Returned
c7d366fd,2024-11-07,11,2024,Retail Store,Fevicol Marine,Industrial Glue,216,3,648,10.68,578.7936,19.36,b57e69,Wholesaler,Mumbai,Out of Stock,Cancelled,,Not Returned
9b85521d,2024-04-07,4,2024,Online,Fevicol Marine,Industrial Glue,387,14,5418,10.07,4872.4074,21.22,8cae93,Retailer,Ahmedabad,Available,Delivered,2.0,Returned
83eb3109,2023-03-14,3,2023,Distributor,Fevicol MR,Adhesive,65,43,2795,0.27,2787.4535,13.99,a51d4e,Retailer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
7bc64244,2024-01-01,1,2024,Retail Store,Fevicol Marine,Industrial Glue,168,42,7056,12.37,6183.1728,24.66,aa2640,Wholesaler,Hyderabad,Out of Stock,Pending,,Not Returned
c5ce0f9f,2023-03-30,3,2023,Distributor,Fevicol MR,Adhesive,70,2,140,8.04,128.744,20.45,9c5c79,Industrial Buyer,Hyderabad,Out of Stock,Cancelled,,Not Returned
3e475aaf,2023-03-08,3,2023,Distributor,Fevicol SH,Adhesive,120,42,5040,12.33,4418.568,24.69,f108ed,Industrial Buyer,Ahmedabad,Out of Stock,Pending,,Not Returned
7ddf3b33,2024-05-02,5,2024,Retail Store,Fevicol HeatX,Heat-Resistant,538,35,18830,2.36,18385.612,20.3,62a948,Direct Consumer,Delhi,Available,Delivered,7.0,Not Returned
1baed210,2023-06-21,6,2023,Distributor,Fevicol SH,Adhesive,180,17,3060,12.72,2670.768,24.75,2e09b4,Industrial Buyer,Bangalore,Available,Pending,,Not Returned
d7bfafd2,2023-08-12,8,2023,Online,Fevicol FastGrip,Quick Adhesive,143,12,1716,6.22,1609.2648,21.27,069a7a,Industrial Buyer,Bangalore,Out of Stock,Cancelled,,Returned
0bfb9aca,2023-04-08,4,2023,Online,Fevicol SH,Adhesive,166,19,3154,1.5,3106.69,12.06,c26bd6,Retailer,Delhi,Out of Stock,Cancelled,,Not Returned
f050320e,2024-10-11,10,2024,Retail Store,Fevicol Marine,Industrial Glue,396,37,14652,14.2,12571.416000000001,15.77,1cd012,Industrial Buyer,Chennai,Available,Pending,,Returned
6c93e517,2023-07-28,7,2023,Online,Fevicol FastGrip,Quick Adhesive,77,43,3311,1.57,3259.0173,14.74,cccb63,Wholesaler,Hyderabad,Available,Delivered,4.0,Not Returned
eabc575f,2024-08-25,8,2024,Distributor,Fevicol HeatX,Heat-Resistant,420,5,2100,3.61,2024.19,26.43,5f8a33,Wholesaler,Ahmedabad,Available,Cancelled,,Returned
ffdfbb91,2024-09-25,9,2024,Distributor,Fevicol MR,Adhesive,53,16,848,13.03,737.5056,21.97,1c019e,Wholesaler,Ahmedabad,Out of Stock,Pending,,Not Returned
ac66c0fb,2023-04-27,4,2023,Distributor,Fevicol HeatX,Heat-Resistant,356,17,6052,3.7,5828.076,29.36,022830,Direct Consumer,Hyderabad,Out of Stock,Pending,,Not Returned
606722e6,2025-01-29,1,2025,Distributor,Fevicol MR,Adhesive,72,32,2304,8.55,2107.008,11.11,9ab196,Retailer,Mumbai,Available,Delivered,3.0,Not Returned
81fbb606,2024-01-18,1,2024,Online,Fevicol HeatX,Heat-Resistant,287,37,10619,13.92,9140.8352,18.28,7f2b6f,Direct Consumer,Bangalore,Available,Cancelled,,Returned
5fbcefe5,2024-08-10,8,2024,Distributor,Fevicol MR,Adhesive,97,29,2813,1.51,2770.5237,28.95,20bb2b,Wholesaler,Chennai,Out of Stock,Pending,,Returned
bafc3e27,2023-08-09,8,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,93,19,1767,11.01,1572.4533,25.02,174ca1,Industrial Buyer,Kolkata,Available,Delivered,5.0,Not Returned
703a1adc,2024-07-11,7,2024,Distributor,Fevicol MR,Adhesive,95,25,2375,1.58,2337.475,23.34,6dac82,Wholesaler,Hyderabad,Available,Cancelled,,Returned
ceefb848,2024-10-30,10,2024,Online,Fevicol SH,Adhesive,144,32,4608,5.14,4371.1488,27.43,7b5a46,Retailer,Hyderabad,Available,Delivered,4.0,Returned
6f0753c7,2023-03-30,3,2023,Retail Store,Fevicol MR,Adhesive,96,14,1344,8.37,1231.5072,27.5,735d20,Industrial Buyer,Hyderabad,Out of Stock,Delivered,3.0,Not Returned
5596a6f7,2023-04-04,4,2023,Retail Store,Fevicol Marine,Industrial Glue,208,24,4992,10.83,4451.3664,20.59,8546bd,Industrial Buyer,Mumbai,Available,Cancelled,,Returned
e47f7a97,2025-01-18,1,2025,Distributor,Fevicol FastGrip,Quick Adhesive,133,28,3724,1.37,3672.9812,11.13,37fb3f,Industrial Buyer,Delhi,Available,Cancelled,,Not Returned
91631b90,2024-10-16,10,2024,Online,Fevicol MR,Adhesive,80,26,2080,13.93,1790.2559999999999,23.06,a86085,Industrial Buyer,Hyderabad,Out of Stock,Cancelled,,Returned
b02b40ca,2024-04-26,4,2024,Retail Store,Fevicol SH,Adhesive,125,46,5750,12.49,5031.825,27.33,a95a72,Direct Consumer,Mumbai,Available,Pending,,Not Returned
0030a443,2024-05-07,5,2024,Retail Store,Fevicol MR,Adhesive,90,1,90,9.37,81.56700000000001,21.0,0c01a2,Direct Consumer,Kolkata,Out of Stock,Pending,,Returned
b1c14136,2023-08-16,8,2023,Distributor,Fevicol FastGrip,Quick Adhesive,150,7,1050,13.17,911.7149999999999,16.01,293c2d,Wholesaler,Hyderabad,Out of Stock,Delivered,5.0,Not Returned
264735bf,2024-05-01,5,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,131,1,131,0.22,130.7118,27.76,b7add2,Wholesaler,Hyderabad,Out of Stock,Delivered,2.0,Returned
341e4ca4,2024-05-23,5,2024,Distributor,Fevicol SH,Adhesive,92,4,368,9.45,333.224,21.19,33b453,Wholesaler,Bangalore,Out of Stock,Pending,,Returned
23468d82,2023-09-06,9,2023,Online,Fevicol SH,Adhesive,150,39,5850,0.84,5800.86,15.27,4dbf26,Retailer,Bangalore,Available,Pending,,Returned
d72d921a,2023-11-23,11,2023,Distributor,Fevicol FastGrip,Quick Adhesive,119,8,952,8.24,873.5552,11.57,a71d84,Industrial Buyer,Chennai,Out of Stock,Cancelled,,Returned
fdb1b71f,2024-03-02,3,2024,Online,Fevicol Marine,Industrial Glue,469,47,22043,1.19,21780.6883,20.57,340258,Industrial Buyer,Mumbai,Out of Stock,Cancelled,,Not Returned
3b1c3589,2024-07-22,7,2024,Retail Store,Fevicol MR,Adhesive,85,28,2380,13.29,2063.698,23.81,898e02,Retailer,Kolkata,Available,Pending,,Not Returned
b17f6c65,2024-11-04,11,2024,Retail Store,Fevicol Marine,Industrial Glue,397,32,12704,5.17,12047.2032,23.23,8aeeb1,Retailer,Bangalore,Available,Cancelled,,Not Returned
34aa172b,2023-03-16,3,2023,Distributor,Fevicol HeatX,Heat-Resistant,553,26,14378,7.91,13240.7002,11.57,8b536d,Wholesaler,Kolkata,Available,Delivered,3.0,Not Returned
07d6be5f,2023-07-20,7,2023,Online,Fevicol FastGrip,Quick Adhesive,73,25,1825,3.44,1762.22,11.36,61a870,Wholesaler,Bangalore,Available,Pending,,Not Returned
2b0d725c,2024-11-02,11,2024,Distributor,Fevicol Marine,Industrial Glue,378,5,1890,2.93,1834.623,14.67,5ad10e,Direct Consumer,Kolkata,Out of Stock,Cancelled,,Not Returned
856a29af,2023-04-27,4,2023,Retail Store,Fevicol SH,Adhesive,92,34,3128,2.77,3041.3544,26.88,978588,Wholesaler,Delhi,Available,Pending,,Not Returned
1ca6b8ed,2024-06-24,6,2024,Distributor,Fevicol MR,Adhesive,74,3,222,12.97,193.2066,18.06,209d76,Wholesaler,Mumbai,Out of Stock,Cancelled,,Returned
29ebaea3,2024-08-19,8,2024,Online,Fevicol HeatX,Heat-Resistant,353,16,5648,11.11,5020.5072,23.84,b54e2f,Direct Consumer,Bangalore,Available,Pending,,Not Returned
a50b4d30,2023-03-09,3,2023,Online,Fevicol MR,Adhesive,55,9,495,6.52,462.726,16.77,2509ef,Industrial Buyer,Kolkata,Out of Stock,Cancelled,,Returned
3ec56073,2024-11-17,11,2024,Online,Fevicol FastGrip,Quick Adhesive,116,32,3712,5.58,3504.8704,24.85,14bf35,Direct Consumer,Bangalore,Available,Pending,,Not Returned
f7be5271,2024-04-30,4,2024,Distributor,Fevicol Marine,Industrial Glue,129,26,3354,13.6,2897.8559999999998,26.59,d421bb,Wholesaler,Ahmedabad,Available,Cancelled,,Not Returned
53941879,2023-02-17,2,2023,Online,Fevicol FastGrip,Quick Adhesive,92,30,2760,7.71,2547.204,18.73,7b01ad,Industrial Buyer,Bangalore,Out of Stock,Pending,,Returned
c3fb9e59,2023-05-31,5,2023,Retail Store,Fevicol MR,Adhesive,68,29,1972,0.81,1956.0268,20.81,6a74a8,Retailer,Ahmedabad,Out of Stock,Pending,,Not Returned
84f36e5c,2023-05-20,5,2023,Retail Store,Fevicol Marine,Industrial Glue,319,1,319,3.0,309.43,16.92,63c0d7,Retailer,Ahmedabad,Available,Pending,,Not Returned
53eaaa83,2024-08-18,8,2024,Online,Fevicol HeatX,Heat-Resistant,150,25,3750,9.53,3392.625,15.27,6882c1,Wholesaler,Bangalore,Out of Stock,Pending,,Returned
eaef0df2,2023-06-12,6,2023,Retail Store,Fevicol HeatX,Heat-Resistant,488,34,16592,9.18,15068.8544,25.75,49c275,Industrial Buyer,Mumbai,Available,Delivered,1.0,Returned
e476ebbd,2024-10-05,10,2024,Retail Store,Fevicol SH,Adhesive,117,5,585,4.39,559.3185,23.86,7fd261,Retailer,Chennai,Available,Pending,,Returned
4c6e2db9,2023-10-07,10,2023,Distributor,Fevicol FastGrip,Quick Adhesive,104,25,2600,3.68,2504.32,20.92,2583ff,Wholesaler,Ahmedabad,Out of Stock,Cancelled,,Not Returned
8907d89a,2023-05-29,5,2023,Retail Store,Fevicol Marine,Industrial Glue,129,22,2838,12.57,2481.2634,25.85,17b305,Direct Consumer,Mumbai,Out of Stock,Cancelled,,Returned
bd0fe707,2023-05-15,5,2023,Distributor,Fevicol Marine,Industrial Glue,303,5,1515,7.08,1407.738,22.25,0334d8,Direct Consumer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
306275c9,2024-05-01,5,2024,Retail Store,Fevicol SH,Adhesive,102,26,2652,9.5,2400.06,21.68,e146e3,Direct Consumer,Delhi,Available,Delivered,4.0,Returned
b420b897,2024-09-30,9,2024,Distributor,Fevicol HeatX,Heat-Resistant,489,35,17115,12.15,15035.5275,14.52,916335,Wholesaler,Kolkata,Out of Stock,Cancelled,,Returned
5ff39ed5,2024-12-31,12,2024,Retail Store,Fevicol HeatX,Heat-Resistant,340,7,2380,9.95,2143.19,11.76,72b341,Wholesaler,Delhi,Available,Delivered,4.0,Returned
89c10bc4,2024-02-11,2,2024,Online,Fevicol HeatX,Heat-Resistant,521,25,13025,6.96,12118.46,12.75,b0836b,Direct Consumer,Mumbai,Available,Pending,,Not Returned
65d646d9,2023-04-30,4,2023,Retail Store,Fevicol SH,Adhesive,107,11,1177,0.37,1172.6451,17.55,38f0ac,Wholesaler,Kolkata,Out of Stock,Pending,,Not Returned
80542605,2024-07-26,7,2024,Retail Store,Fevicol SH,Adhesive,106,7,742,8.84,676.4072,18.65,6746a9,Direct Consumer,Delhi,Available,Cancelled,,Returned
976409c1,2024-06-18,6,2024,Online,Fevicol Marine,Industrial Glue,189,32,6048,14.91,5146.2432,29.53,0f56fa,Direct Consumer,Mumbai,Available,Delivered,10.0,Returned
f1c05feb,2024-06-07,6,2024,Retail Store,Fevicol SH,Adhesive,117,8,936,0.55,930.852,22.13,f779a4,Wholesaler,Kolkata,Available,Delivered,3.0,Returned
e1eb1685,2023-12-09,12,2023,Distributor,Fevicol SH,Adhesive,133,43,5719,7.86,5269.4866,10.17,782a19,Wholesaler,Ahmedabad,Available,Pending,,Not Returned
a8ef231c,2023-06-11,6,2023,Distributor,Fevicol FastGrip,Quick Adhesive,85,38,3230,4.58,3082.066,23.93,ff6ed9,Industrial Buyer,Hyderabad,Available,Pending,,Not Returned
330cb101,2024-04-05,4,2024,Online,Fevicol HeatX,Heat-Resistant,343,46,15778,9.36,14301.1792,15.66,171803,Wholesaler,Ahmedabad,Available,Cancelled,,Not Returned
964f8f21,2024-02-27,2,2024,Online,Fevicol FastGrip,Quick Adhesive,142,2,284,2.55,276.758,14.19,207163,Industrial Buyer,Hyderabad,Available,Cancelled,,Not Returned
f3543bb0,2023-03-16,3,2023,Retail Store,Fevicol Marine,Industrial Glue,363,12,4356,5.49,4116.8556,20.23,11f06d,Industrial Buyer,Hyderabad,Out of Stock,Cancelled,,Not Returned
4c2a6f2a,2023-03-30,3,2023,Online,Fevicol MR,Adhesive,86,18,1548,11.86,1364.4072,22.66,b616f6,Direct Consumer,Ahmedabad,Available,Cancelled,,Not Returned
504993a9,2024-06-10,6,2024,Distributor,Fevicol MR,Adhesive,54,50,2700,2.97,2619.81,23.49,98ac78,Direct Consumer,Ahmedabad,Available,Pending,,Not Returned
94bd14c6,2024-12-07,12,2024,Retail Store,Fevicol Marine,Industrial Glue,285,22,6270,5.51,5924.523,21.63,710967,Wholesaler,Hyderabad,Available,Pending,,Returned
3c0af2cc,2024-05-29,5,2024,Distributor,Fevicol SH,Adhesive,122,16,1952,11.23,1732.7903999999999,13.26,3afb9b,Retailer,Mumbai,Available,Delivered,1.0,Not Returned
cf101a07,2024-02-08,2,2024,Online,Fevicol Marine,Industrial Glue,463,7,3241,1.54,3191.0886,26.61,a24a23,Industrial Buyer,Delhi,Available,Pending,,Not Returned
e0c6de2f,2025-01-08,1,2025,Distributor,Fevicol SH,Adhesive,98,5,490,5.62,462.462,23.59,bcef24,Wholesaler,Ahmedabad,Available,Delivered,10.0,Not Returned
f73ed9d5,2023-07-06,7,2023,Retail Store,Fevicol HeatX,Heat-Resistant,244,33,8052,5.81,7584.1788,23.32,ca44cd,Direct Consumer,Ahmedabad,Out of Stock,Delivered,6.0,Not Returned
39bace68,2023-03-02,3,2023,Online,Fevicol Marine,Industrial Glue,222,2,444,9.44,402.0864,17.68,7374d7,Wholesaler,Chennai,Available,Pending,,Not Returned
0df0b879,2025-02-02,2,2025,Retail Store,Fevicol HeatX,Heat-Resistant,305,46,14030,9.73,12664.881,12.62,648c3f,Direct Consumer,Chennai,Out of Stock,Cancelled,,Returned
6e0b6e4b,2024-09-24,9,2024,Distributor,Fevicol HeatX,Heat-Resistant,259,28,7252,8.3,6650.084,12.73,cc2d4d,Wholesaler,Hyderabad,Out of Stock,Delivered,6.0,Not Returned
2b267396,2024-07-22,7,2024,Distributor,Fevicol SH,Adhesive,111,22,2442,8.33,2238.5814,16.1,fa70d6,Industrial Buyer,Hyderabad,Available,Cancelled,,Returned
b14e5dfc,2024-03-20,3,2024,Online,Fevicol FastGrip,Quick Adhesive,109,19,2071,3.53,1997.8937,12.68,1f65fa,Industrial Buyer,Mumbai,Available,Cancelled,,Returned
61304755,2024-09-25,9,2024,Online,Fevicol MR,Adhesive,53,24,1272,12.87,1108.2936,10.4,fde4f5,Retailer,Kolkata,Out of Stock,Cancelled,,Not Returned
d879c843,2023-10-07,10,2023,Online,Fevicol Marine,Industrial Glue,390,29,11310,7.37,10476.453,23.96,976d27,Industrial Buyer,Mumbai,Available,Cancelled,,Not Returned
c47c57ad,2023-05-14,5,2023,Online,Fevicol HeatX,Heat-Resistant,593,49,29057,10.12,26116.4316,16.49,030720,Industrial Buyer,Chennai,Available,Delivered,9.0,Not Returned
85379fdb,2023-04-26,4,2023,Distributor,Fevicol Marine,Industrial Glue,422,14,5908,13.02,5138.7784,14.75,e70b93,Industrial Buyer,Bangalore,Out of Stock,Delivered,7.0,Not Returned
fee63fa2,2024-04-16,4,2024,Online,Fevicol SH,Adhesive,100,13,1300,11.88,1145.56,29.59,743b18,Retailer,Bangalore,Out of Stock,Pending,,Not Returned
3faf8dbd,2024-01-17,1,2024,Online,Fevicol HeatX,Heat-Resistant,567,24,13608,10.78,12141.0576,18.01,dddc30,Industrial Buyer,Ahmedabad,Available,Pending,,Returned
48d9fc28,2023-10-11,10,2023,Retail Store,Fevicol SH,Adhesive,86,18,1548,2.08,1515.8016,11.08,47c46e,Wholesaler,Delhi,Out of Stock,Pending,,Returned
410a941b,2024-01-22,1,2024,Distributor,Fevicol FastGrip,Quick Adhesive,126,22,2772,11.54,2452.1112000000003,28.14,f0df4d,Industrial Buyer,Delhi,Out of Stock,Cancelled,,Not Returned
bea1e21e,2024-08-12,8,2024,Distributor,Fevicol HeatX,Heat-Resistant,453,41,18573,2.08,18186.6816,11.96,e3dba2,Wholesaler,Delhi,Available,Delivered,7.0,Returned
5f8b0f23,2024-02-23,2,2024,Retail Store,Fevicol SH,Adhesive,192,3,576,3.84,553.8816,13.43,5f1703,Wholesaler,Mumbai,Out of Stock,Delivered,5.0,Returned
31de311d,2024-11-03,11,2024,Online,Fevicol SH,Adhesive,135,41,5535,1.41,5456.9565,29.44,d16eab,Retailer,Kolkata,Available,Delivered,1.0,Returned
b2d2db5f,2024-04-22,4,2024,Online,Fevicol FastGrip,Quick Adhesive,70,49,3430,13.93,2952.201,24.55,5d8dfe,Industrial Buyer,Mumbai,Out of Stock,Delivered,6.0,Returned
703cce00,2023-08-04,8,2023,Distributor,Fevicol HeatX,Heat-Resistant,379,38,14402,0.13,14383.2774,15.0,d207b3,Industrial Buyer,Kolkata,Out of Stock,Delivered,6.0,Returned
